,business_id,name,address,city,latitude,longitude,stars,review_count,categories,Alcohol,Ambience,BikeParking,BusinessAcceptsCreditCards,Caters,GoodForKids,HasTV,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTakeOut,WiFi,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_trendy,Ambience_upscale,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,BusinessParking,GoodForMeal,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_lunch,GoodForMeal_latenight
707,0tn7GWwao_BhZJeTWkwcQA,Vincent's Southpointe,673 Morganza Rd,Pittsburgh,40.2971723,-80.1581749,3.5,20,"Italian, Restaurants, Sandwiches, Food, Desserts, Pizza",beer_and_wine,,False,True,True,True,True,average,True,casual,True,True,False,True,no,11:0-21:0,0:0-0:0,12:0-21:0,,11:0-21:0,11:0-21:0,11:0-21:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,lunch,False,False,False,False,True,False
708,XM2qN3PiQbfSYo6zmHgSlQ,Gillespie's Map Room,1281 W 9th St,Cleveland,41.4996306,-81.7006401,3.5,149,"Pizza, Pubs, Restaurants, Bars, Nightlife",full_bar,casual divey,True,True,False,False,True,average,True,casual,False,True,False,True,free,11:30-2:30,11:30-2:30,11:30-2:30,11:30-2:30,11:30-2:30,11:30-2:30,11:30-2:30,True,False,True,False,False,False,False,False,False,False,True,False,False,street,latenight dinner,False,False,False,True,False,True
709,Dr-K3bXCtbNAAbiKAde3Sg,Mangia Mangia,11081 Kinsman Rd,Cleveland,41.463078,-81.24416,4.0,67,"Restaurants, Pizza, Italian, Seafood",beer_and_wine,casual,False,True,True,True,True,average,False,casual,False,True,True,True,no,11:0-23:0,11:0-22:0,11:0-23:0,12:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
710,j4s9X08gDTZH3MwcByfCHQ,Pizza Pronto & Gyro House - Avalon,518 California Ave,Pittsburgh,40.5021842,-80.07067020000001,4.0,45,"Restaurants, Sandwiches, Food, Burgers, Food Delivery Services, Chicken Wings, Pizza, Italian",None,,False,True,,True,True,average,True,casual,True,True,False,True,no,11:0-23:59,11:0-23:0,11:0-23:59,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
711,2Z6-egGY-_W_-GLy3df7-w,Tommy G' s Pizzeria,100 Westinghouse Ave,Pittsburgh,40.362360100000004,-79.82643709999999,3.5,8,"Pizza, Restaurants",,,,True,,True,,,,,True,True,,True,,10:30-0:0,10:30-23:0,10:30-0:0,10:30-22:0,10:30-23:0,10:30-23:0,10:30-23:0,,,,,,,,,,,,,,,breakfast dinner lunch,True,False,False,True,True,False
712,9HD224rVyahrfg9SNe5SVg,Aprimo Pizza,516 Brownsville Rd,Pittsburgh,40.411635600000004,-79.9899713,2.0,9,"Sandwiches, Pizza, Restaurants, Italian",,,,True,,,True,,,casual,True,,,True,free,12:0-23:45,16:0-23:45,12:0-23:45,12:0-23:45,12:0-23:45,16:0-23:45,12:0-23:45,,,,,,,,,False,False,False,False,False,,,,,,,,
713,mKT30qU_MlLj4Ps82JAZ8w,Uno Pizzeria & Grill,3010 Crossroads Dr,Madison,43.1354685,-89.2908458,3.0,95,"Restaurants, Pizza, Gluten-Free, American (Traditional)",full_bar,casual,True,True,True,True,True,average,True,casual,True,True,True,True,free,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
714,iW0_acsRQtjlpE_8O6l1_Q,The Roman Candle Pizzeria,2685 Research Park Dr,Madison,43.0003778,-89.4258729,3.0,68,"Pizza, Restaurants",beer_and_wine,casual,True,True,True,True,False,average,True,casual,True,True,False,True,free,11:0-21:0,,11:0-21:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
715,b2HPU7h4sjQ9Z0tBvvl08A,Pizza Express 1,3971 Warrensville Center Rd,Cleveland,41.4514026,-81.5356247,3.0,10,"Restaurants, Pizza",None,,True,True,True,True,True,quiet,False,casual,True,True,False,True,no,10:0-1:0,10:0-0:0,12:0-1:0,12:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
716,WvunDFSs2hJrPHVFqB6Y1w,Brothers Pizza,4059 Rocky River Dr,Cleveland,41.4444856563,-81.8181091547,3.5,56,"Food, Couriers & Delivery Services, Local Services, Food Delivery Services, Pizza, Mexican, American (New), Fast Food, Bars, Nightlife, Restaurants",beer_and_wine,casual,True,True,True,True,True,average,False,casual,True,True,False,True,no,11:0-2:0,11:0-0:0,11:0-2:0,12:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,latenight dinner lunch,False,False,False,True,True,True
717,6XhlgvpC5dgIgKITz2024g,Antonio's Pizza Macedonia,463 E Aurora Rd,Cleveland,41.314092870100005,-81.5221808191,3.0,31,"Restaurants, Italian, Pizza",None,,,True,,True,True,quiet,False,casual,True,False,False,True,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
718,oxBIZ7SpJBN42aEyznfnAQ,Gionino's Pizzeria,9750 Olde 8 Rd,Cleveland,41.3255404,-81.5378373,3.0,11,"Pizza, Restaurants",,,,True,,True,,average,False,casual,True,False,False,True,,10:30-23:0,10:30-22:0,10:30-23:0,14:0-22:0,10:30-22:0,10:30-22:0,10:30-22:0,,,,,,,,,False,False,False,False,False,,dinner,False,False,False,True,False,False
719,-WCGJuDoq4yAm58DQpl14Q,Big Fella's Pizza Deli & Wings,47 E Pike St,Pittsburgh,40.259427,-80.1851763,3.0,25,"Pizza, Restaurants",full_bar,,True,True,False,True,True,loud,False,casual,True,True,False,True,no,11:0-1:0,11:0-23:0,11:0-1:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,dinner lunch,False,False,False,True,True,False
720,IgK6pMqEJ7vQS2-2qMl2vw,Pizza Bistro,1625 Pennsylvania Ave,Pittsburgh,40.3619157,-79.858536,3.0,6,"Salad, Chicken Wings, Restaurants, Pizza",,,,True,,True,,,,,True,,False,True,no,11:0-0:0,11:0-22:0,11:0-23:0,12:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
721,3Cbl3_Lm1ahwxbBvq--rFg,Gianni's Pizza - Hankey Farms/Oakdale,7780 Steubenville Pike,Pittsburgh,40.4401689,-80.2104237,3.0,5,"Restaurants, Food, Chicken Wings, Sandwiches, Food Delivery Services, Pizza, Fast Food, Salad",None,,True,True,False,True,False,average,False,casual,True,True,False,True,no,11:0-21:30,0:0-0:0,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
722,cRhpPFn9IvhWjGDADRrpEg,Verso Craft Kitchen & Bar,5619 Brecksville Rd,Cleveland,41.41058029999999,-81.6396483,3.5,15,"Pubs, Nightlife, Restaurants, Bars, Pizza, American (Traditional)",full_bar,,False,True,True,,True,,True,,False,,True,True,free,11:0-23:0,11:0-23:0,15:0-23:0,15:0-21:0,11:0-22:0,11:0-21:0,11:0-22:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
723,55mvbgbkBT_jnlpoetJifg,Uncle Spike’s Pizzeria,242 E Garfield Rd,Cleveland,41.3170893086,-81.3366367453,4.0,5,"Restaurants, Pizza",None,,,True,,,True,,False,,True,,,True,no,11:0-23:0,,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,,,,,,,,,,,,,,,,,,,,,
724,1Bc4KYox4Fux-aLV4OfFnA,Shelly Pie,912 Penn Ave,Pittsburgh,40.4041538608,-79.8255414265,4.0,125,"Restaurants, American (New), Pizza, Italian",full_bar,casual,False,True,True,True,True,average,False,casual,False,True,True,True,free,11:0-22:0,0:0-0:0,11:0-22:0,12:0-21:0,11:0-21:0,11:0-20:0,11:0-21:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
725,QciuUWpJwzRA52RV5YnxzA,Panini's Bar & Grill,8870 Darrow Rd,Cleveland,41.307251,-81.4418899,2.5,59,"Bars, Nightlife, American (New), Wraps, Restaurants, Pizza",full_bar,casual,True,True,False,True,True,average,True,casual,False,True,False,True,free,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,lunch,False,False,False,False,True,False
726,CJvN2k3gjR7JspTx21icTQ,Crust,2258 Professor Ave,Cleveland,41.4812534171,-81.6865449633,4.5,227,"Italian, Pizza, Restaurants",full_bar,casual,True,True,True,True,True,average,True,casual,False,True,False,True,no,11:0-23:0,0:0-0:0,11:0-23:0,11:0-17:0,11:0-22:0,11:0-22:0,11:0-22:0,True,False,False,False,False,False,False,False,False,True,True,False,False,street lot,dinner lunch,False,False,False,True,True,False
727,SsAWv3zA6lvLOYMfyaP3fw,Pizza Connection,4951 Brainard Rd,Cleveland,41.425362400000004,-81.4798387,3.5,7,"Pizza, Restaurants",,,,True,True,,,,,,True,False,,,,11:0-22:0,11:0-20:0,11:0-21:0,16:0-21:0,11:0-11:15,11:0-21:0,11:0-21:0,,,,,,,,,False,False,False,False,False,,,,,,,,
728,F5Mh9ufSdE1P8ZZk6wzn4w,Zeppe's Pizzeria,8235 Washington St,Cleveland,41.415442999999996,-81.347835,4.0,4,"Italian, Caterers, Event Planning & Services, Pizza, Wraps, Chicken Wings, Restaurants",None,,False,True,True,,True,,False,,True,,True,True,free,11:0-23:0,11:0-22:0,11:0-23:0,12:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,,,False,True,False,False,False,lot,,,,,,,
729,2A9gJkmWbBVoh6kK0jDlxA,La Pizza Bella,"268 Freeport Rd, Ste 1",Pittsburgh,40.49283629999999,-79.862643,4.0,5,"Pizza, Restaurants, Italian",None,,,True,True,True,True,average,,casual,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,ZcYBeh-_ubSsZLJA97PSLA,Mm Mm Pizza,5208 Clairton Blvd,Pittsburgh,40.3439597,-79.97197129999999,3.5,19,"Pizza, Restaurants",None,,False,True,False,True,True,loud,False,casual,True,False,False,True,no,11:0-1:0,11:0-23:0,11:0-1:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
731,6ijZO9TWdl6lTLqe5G5XWA,Vocelli Pizza,1687 Washington Rd,Pittsburgh,40.3518929,-80.050278,2.5,9,"Pizza, Restaurants",None,,,,True,,,,False,casual,True,False,,True,,11:0-0:0,11:0-22:0,11:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,,,,,,,,,,,,,,,
732,SuMi4hxed5qk-M8IklFg8Q,BJ's Restaurant & Brewhouse,8970 Covenant Ave,Pittsburgh,40.570137700500005,-80.0228508836,3.0,306,"Pubs, Pizza, Food, American (New), Restaurants, Nightlife, Bars, Beer, Wine & Spirits, Breweries",full_bar,casual,False,True,True,True,True,loud,False,casual,True,True,True,True,free,11:0-1:0,11:0-0:0,11:0-1:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
733,qjWiqyYCiEUnmb16TlDIyQ,Bellisario's,1710 Duncan Ave,Pittsburgh,40.5662169,-79.9982065,3.5,41,"Pizza, Restaurants",full_bar,casual classy,True,True,True,True,True,average,False,casual,True,True,False,True,no,11:0-0:0,11:0-0:0,11:0-0:0,,11:0-0:0,11:0-0:0,11:0-0:0,True,True,False,False,False,False,False,False,False,True,False,False,False,lot,dinner,False,False,False,True,False,False
734,IFaRfrlwhQo4gILB0wmA-g,Original Steaks and Hoagies,10735 Ravenna Rd,Cleveland,41.3316218,-81.4640065,4.0,107,"Restaurants, Cheesesteaks, Pizza, Sandwiches",None,casual,True,True,True,True,True,average,False,casual,True,True,False,True,no,10:30-22:0,10:30-20:30,10:30-22:0,10:30-18:0,10:30-20:30,10:30-20:30,10:30-20:30,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
735,vTwlpCfls8qT59UsSHYFQg,Slice Pizzeria,7345 Center St,Cleveland,41.6707258,-81.3394589,3.0,32,"Pizza, Sandwiches, Italian, Breakfast & Brunch, Restaurants",full_bar,classy,True,True,True,True,True,quiet,False,casual,True,True,True,True,no,11:0-23:0,11:0-22:0,11:0-23:0,,11:0-22:0,11:0-22:0,11:0-22:0,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
736,5HjmnWOtBYAYW-jjdZ3aKA,Gianna Via’s Restaurant & Bar,"5301 Grove Rd, Ste 639",Pittsburgh,40.357965,-80.000171,3.0,109,"Restaurants, Italian, Nightlife, Pizza, Bars, Beer Bar, Cocktail Bars",full_bar,casual,True,True,True,True,True,average,True,casual,True,True,True,True,free,8:0-0:0,0:0-0:0,7:0-0:0,8:0-21:0,8:0-23:0,8:0-23:0,8:0-23:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,breakfast dinner lunch,True,False,False,True,True,False
737,beb_QLcQySKwYFPyVu6eJw,Pasquale's Pizzeria,6221 Saltsburg Rd,Pittsburgh,40.4846534,-79.81588559999999,3.0,16,"Restaurants, Pizza, Italian",,,,,,True,,,,casual,True,,,True,,,,,,,,,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
738,w2PaVG54dY5KQKtNJqvYvw,Little Caesars Pizza,13917 Cedar Rd,Cleveland,41.502410999999995,-81.53916100000002,3.0,9,"Pizza, Food, Restaurants",None,,,True,False,True,False,average,False,casual,False,False,False,True,no,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,
739,TvhpG74DvdoF4MA0vLlOLw,Buck's Pizza,219 Cottage Grove Rd,Madison,43.083372100000005,-89.32193259999998,4.0,28,"Pizza, Restaurants",None,casual,True,True,False,True,True,quiet,False,casual,False,True,False,True,no,16:0-22:0,16:0-21:0,16:0-22:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner,False,False,False,True,False,False
740,ywX-cS9kCCGQr-_UKDcqnA,Pizza BOGO,18 Tallmadge Cir,Cleveland,41.100505,-81.44002900000001,2.5,9,"Restaurants, Pizza",,,,,,,,,,,,,,,,10:30-23:0,10:30-22:30,10:30-23:0,11:0-22:30,10:30-22:30,10:30-22:30,10:30-22:30,,,,,,,,,,,,,,,,,,,,,
741,rJsMwuJmIABOz5KqaDFEmg,Lincoln Avenue Pizza,601 Lincoln Ave,Pittsburgh,40.4967628,-80.0584638,2.0,3,"Pizza, Restaurants",None,,,True,True,,True,,True,,True,,False,True,,11:0-1:0,11:0-23:0,11:0-1:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,,,,,,,,,False,False,True,False,False,street,,,,,,,
742,w67o_AhcSU_fjVOTlbquXg,Gennaro's Pizza & Pub,1417 E Carson St,Pittsburgh,40.4289583,-79.9834906,2.5,84,"Restaurants, Sandwiches, Food, Pizza, Italian, Desserts, Greek",None,casual,True,True,True,True,True,average,False,casual,True,True,False,True,free,10:0-3:0,10:0-1:0,10:0-3:0,11:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,True,False,False,False,False,False,False,False,False,False,True,False,False,street,latenight dinner,False,False,False,True,False,True
743,8mbKCukydyekK0d4ZHVI0A,Toss,145 McMurray Rd,Pittsburgh,40.3258603954,-80.0651954934,3.5,43,"Pizza, Restaurants, Chicken Wings",None,,,True,,True,True,,False,,True,True,False,True,free,10:0-0:0,10:0-23:0,10:0-0:0,11:0-22:0,10:0-23:0,10:0-23:0,10:0-23:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
744,tE4H7SuEBCdF8O-BMAAB6g,Papa John's Pizza,"4815 Centre Ave, Ste 4",Pittsburgh,40.4536377,-79.94698790000001,2.5,20,"Pizza, Restaurants",None,,True,True,,True,True,average,True,casual,True,True,False,True,no,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
745,bOwvJUb8A9MekXsK_SrftQ,Mineo's Pizza,2350 Noblestown Rd,Pittsburgh,40.4276163,-80.05550059999999,2.0,26,"Restaurants, Pizza",None,classy,True,True,,True,True,,False,casual,True,True,False,True,,9:30-1:0,10:0-0:0,10:0-1:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
746,zJ9NdZoehzdURLEKUKcMIg,Pizza Romano,219 Atwood St,Pittsburgh,40.440648635900004,-79.9570777606,2.5,44,"Desserts, Italian, Pizza, Restaurants, Food",None,casual,True,True,False,True,False,average,False,casual,True,True,False,True,no,11:0-3:0,11:0-2:0,15:0-3:0,15:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
747,adJc9AzAa-kM7PJFulokQQ,Veltre's Pizza of White Oak,2812 State St,Pittsburgh,40.3525061,-79.82149809999999,4.0,32,"American (Traditional), Italian, Pizza, Restaurants",,,,True,,True,True,,False,casual,True,True,False,True,,11:0-22:0,11:0-21:0,11:0-22:0,,11:0-21:0,11:0-21:0,11:0-21:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
748,cRx3YlYMEp42Dlo347vC1g,All Stop Deforest,4905 County Hwy V,Madison,43.249937,-89.374206,2.5,8,"American (New), Pizza, Restaurants",None,,True,True,False,True,True,,True,casual,True,True,False,True,free,10:0-23:0,10:0-22:0,10:0-23:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
749,mnqGWXdqBq73_exmNOEkwQ,Pizza Hut,1694 W Market St,Cleveland,41.10958170000001,-81.57033249999999,2.5,6,"Italian, Chicken Wings, Pizza, Restaurants",,,,True,,,,,False,,True,False,False,,,11:0-1:0,11:0-0:0,11:0-22:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,,,,,,,,,,,,,,,,,,,,,
750,KW5qy8mKBpgd2xL_5w7Mzg,Topper's Pizza,4128 E Washington Ave,Madison,43.1254222,-89.312196,2.0,24,"Pizza, Restaurants",None,casual,,True,True,True,True,average,False,casual,True,True,False,True,free,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,latenight dinner lunch,False,False,False,True,True,True
751,gu_yLQWygwzkwBOCpSj-Kg,Azimers Pizza Place,346 Atwood St,Pittsburgh,40.43855679999999,-79.9547478,4.0,23,"Wraps, Restaurants, Burgers, Pizza",None,,True,True,True,,True,,True,,True,,True,True,free,10:0-2:0,10:0-1:0,10:0-2:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,,,,,,,,,,,,,,,,,,,,,
752,0PtNw7RgF4JFcPyP-LqZ_Q,Joe & Pie - Edgewood,1621 S Braddock Ave,Pittsburgh,40.426893799999995,-79.8878163,3.5,46,"Restaurants, Pizza, Breakfast & Brunch, American (New), Cafeteria, Sandwiches",None,,True,True,,True,,,,casual,True,,False,True,,15:0-0:0,0:0-0:0,9:0-0:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,,,,,,,,,False,False,False,False,False,,,,,,,,
753,2To5KDQepjSUpdA5oPPRog,Cestone's Pizza,200 Virginia Ave,Pittsburgh,40.4308155,-80.0095718,4.0,30,"Pizza, Restaurants",beer_and_wine,casual,True,True,,True,True,average,True,casual,False,True,False,True,no,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,street,dinner lunch,False,False,False,True,True,False
754,7To80B4ReDvRewEmLhUrtw,Bada Boom Mentor,8026 Broadmoor Rd,Cleveland,41.6522232398,-81.3770552509,5.0,7,"Restaurants, Salad, Chicken Wings, Pizza",,,,True,True,,,,False,,True,,,True,free,11:0-22:0,0:0-0:0,11:0-22:0,12:0-20:0,11:0-21:0,11:0-20:0,11:0-20:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
755,_TXitYmnPDmZCWOPFl799Q,Romeo's Pizza,3768 Rocky River Dr,Cleveland,41.451175,-81.818134,3.0,6,"Salad, Chicken Wings, Sandwiches, Pizza, Restaurants, Event Planning & Services, Caterers",,,,,,,,,,,,,False,,,10:0-23:0,10:0-22:0,10:0-23:0,11:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,,,,,,,,,,,,,,,,,,,,,
756,veU3mhOn8kF87VfE_JvKlg,Grandslam Pizza,417 Old Abers Creek Rd,Pittsburgh,40.465920200000006,-79.7053832,3.0,11,"Pizza, Cafeteria, Fast Food, Restaurants",None,,,True,True,True,True,average,False,casual,True,True,,True,,9:0-22:0,9:0-21:0,9:0-22:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
757,dt09TJuvnZR6dRd30CKNaA,Marco's Pizza,6287 Pearl Rd,Cleveland,41.389053999999994,-81.76225059999999,2.5,7,"Restaurants, Pizza",None,,False,True,True,True,True,quiet,False,casual,True,False,False,True,no,11:0-0:30,11:0-23:30,11:0-0:30,13:0-23:0,11:0-23:30,11:0-23:30,11:0-23:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
758,F32TBGo4dVLYxsgllAUQ3w,Speedies Pizza,514 Route 30,Pittsburgh,40.4507441,-80.2507653,3.0,4,"Pizza, Restaurants",,,False,True,,True,True,,False,casual,True,True,False,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,
759,MuGSFckqsMI7mSZwTvsHhg,Papino's Italian Restaurant,6601 Traveler Trl,Madison,43.213374200000004,-89.34582359999999,3.5,39,"Italian, Pizza, Restaurants",beer_and_wine,,True,True,True,True,,loud,True,casual,True,True,True,True,free,16:0-22:30,,16:0-22:30,16:0-21:0,16:0-21:30,16:0-21:30,16:0-21:30,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
760,laERkVWfXVeQcjMSNe65SA,The Double U,620 University Ave,Madison,43.0734004,-89.39679620000001,2.5,23,"Bars, Sports Bars, Restaurants, Nightlife, Pizza",full_bar,casual,True,True,,,True,loud,True,,,True,False,,no,16:0-2:0,,11:0-2:0,,16:0-2:0,16:0-2:0,16:0-2:0,True,False,False,False,False,False,False,False,False,False,True,False,False,street,,,,,,,
761,X3-dI5LGMdv6EQ8OLoOU9w,Casey's,2100 E University Ave,Urbana-Champaign,40.115663,-88.182324,2.0,11,"Sandwiches, Food, Convenience Stores, Pizza, Gas Stations, Automotive, Restaurants",,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,
762,SV8y4bp5HmgURzvUC2Rs9w,Pizza Palermo,"5440 Centre Ave, Ste 3",Pittsburgh,40.4563596,-79.9366429,3.0,67,"Pizza, Restaurants",None,casual,True,True,True,True,True,average,False,casual,True,True,False,True,free,10:0-3:0,10:0-1:0,10:0-3:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,True,False,False,False,False,False,False,False,False,False,True,False,False,street,latenight dinner lunch,False,False,False,True,True,True
763,Een2yret0IwJUpHLwcxtRg,Arancini House,615 Washington Rd,Pittsburgh,40.3824016,-80.04374399999999,4.5,81,"Restaurants, Desserts, Food, Pizza, Cafes, Italian, Sicilian",None,casual,True,True,True,True,True,quiet,False,casual,True,True,False,True,free,7:0-21:0,0:0-0:0,10:0-15:0,,7:0-21:0,7:0-17:0,7:0-17:0,True,False,False,False,False,False,False,False,True,False,True,False,False,street garage,lunch,False,False,False,False,True,False
764,QtRgDAK6k0JELN2_hi0ayw,Papa Murphy's,"114 North Vine Street, Suite C",Urbana-Champaign,40.1134464,-88.2030631,3.5,13,"Restaurants, Pizza",None,,,True,,True,True,average,False,casual,True,False,False,True,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
765,XS54LVTjWD356RK0b4NzKg,East Coast Pizza,4889 Turney Rd,Cleveland,41.4275902,-81.6132768,3.5,11,"Restaurants, Pizza",None,,,True,True,True,False,quiet,False,casual,True,True,,True,no,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
766,Lrn9Yk5dmLrYJMVvQT_CHw,Strada,800 Langdon St,Madison,43.0762598,-89.4000038,3.5,12,"Pizza, Restaurants, Italian, Sandwiches",,,True,True,False,True,,average,True,casual,,True,False,True,free,11:0-22:0,11:0-21:0,11:0-22:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
767,1m4zUU1cioq1tKLiLvlDgA,Rob's Pizza,4562 William Penn Hwy,Pittsburgh,40.426202,-79.671088,4.0,7,"Restaurants, Pizza",None,,True,,True,True,True,quiet,,casual,,True,False,True,,11:0-20:0,11:0-19:0,11:0-20:0,,11:0-19:0,11:0-19:0,11:0-19:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
768,GnFvPN1sCMbho2ItzuPemw,Domino's Pizza,1001 E Carson St,Pittsburgh,40.4286815,-79.9946531,2.0,37,"Pizza, Restaurants, Chicken Wings, Sandwiches",None,casual,True,True,True,True,True,average,False,casual,True,True,False,True,,10:0-3:0,10:0-2:0,10:30-3:0,10:30-2:0,10:0-3:0,10:0-2:0,10:0-2:0,True,False,False,False,False,False,False,False,False,True,True,False,False,street lot,,,,,,,
769,vJOwJQF4sDqBbecUK4cVRg,Kinneret Kosher Pizza Restaurant,1869 S Taylor Rd,Cleveland,41.5087081,-81.5555077,4.0,4,"Pizza, Restaurants",,,,,True,True,,,False,,,True,False,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
770,i8RjMsoLoi8kJwWKhFeOIQ,Mama Lucia Pizza,"11978 Perry Hwy, Ste 408",Pittsburgh,40.6325849324,-80.0583150361,3.5,33,"Pizza, Restaurants",None,,True,True,False,True,True,quiet,False,casual,False,True,False,True,no,11:0-22:0,11:0-21:0,11:0-22:0,12:0-19:0,11:0-21:0,11:0-21:0,11:0-21:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
771,5OV1bavavdsYyfeBRNiOeA,Osteria 2350,2350 Railroad St,Pittsburgh,40.4545236189,-79.9825752939,3.5,93,"Italian, Pizza, Restaurants, Sandwiches",full_bar,casual classy,True,True,False,True,True,average,True,casual,True,True,True,True,free,11:0-22:0,0:0-0:0,12:0-22:0,,11:0-21:0,12:0-22:0,11:0-21:0,True,True,False,False,False,False,False,False,True,False,True,True,True,validated valet street garage,dessert dinner lunch,False,False,True,True,True,False
