,business_id,Alcohol,BikeParking,GoodForKids,NoiseLevel,RestaurantsGoodForGroups,RestaurantsReservations,WiFi,RestaurantsDelivery,BusinessParking,Add,Keep,Fix,Avoid,Positive_Negative_Percentage,name,address,city,latitude,longitude,stars,Review_Num,Average_Review_Star_Rating
738,w2PaVG54dY5KQKtNJqvYvw,0,0,1,1,0,0,0,1,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,caesar,shrimp fish marinara spaghetti lettuce noodle tea broccoli wing coke patty cracker,pizza 6 3 0;location 3 3 0,Little Caesars Pizza,13917 Cedar Rd,Cleveland,41.502411,-81.53916100000002,3.0,9,2.889
739,TvhpG74DvdoF4MA0vLlOLw,0,1,1,1,1,0,0,1,1,beer wine bacon mozzarella bbq gelato pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage cocktail cooky,cracker,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty,pizza 22 5 1;cheese 3 3 1;sauce 2 3 1;crust 13 8 1,Buck's Pizza,219 Cottage Grove Rd,Madison,43.08337210000001,-89.32193259999998,4.0,28,4.107
740,ywX-cS9kCCGQr-_UKDcqnA,0,0,0,0,0,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,,Pizza BOGO,18 Tallmadge Cir,Cleveland,41.100505,-81.44002900000002,2.5,10,2.5
741,rJsMwuJmIABOz5KqaDFEmg,0,0,0,0,0,0,0,0,1,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,marinara wing,shrimp fish spaghetti lettuce caesar noodle tea broccoli coke patty cracker,,Lincoln Avenue Pizza,601 Lincoln Ave,Pittsburgh,40.4967628,-80.0584638,2.0,3,2.0
742,w67o_AhcSU_fjVOTlbquXg,0,1,1,1,1,0,1,0,1,wine gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer sausage bacon mozzarella bbq cannoli,lettuce noodle wing,shrimp fish marinara spaghetti caesar tea broccoli coke patty cracker,pizza 35 21 10;food 15 5 3;cheese 16 9 0;sauce 12 5 0;service 4 5 5;salad 2 3 1;crust 9 1 0;chicken 5 4 1;menu 6 5 1;delivery 11 6 5;price 4 3 1;pepperoni 3 2 1;manager 2 4 2;style 2 4 1;dough 4 2 0;wing 4 3 0;topping 3 3 2,Gennaro's Pizza & Pub,1417 E Carson St,Pittsburgh,40.4289583,-79.9834906,2.5,85,2.706
743,8mbKCukydyekK0d4ZHVI0A,0,0,1,0,1,0,1,0,1,wine sausage mozzarella gelato cocktail pesto margherita chocolate arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer bacon bbq crunchy vinaigrette,marinara caesar wing,shrimp fish spaghetti lettuce noodle tea broccoli coke patty cracker,pizza 21 12 3;food 10 4 1;cheese 8 3 0;sauce 10 8 0;salad 3 3 0;crust 6 3 1;menu 4 5 0;flavor 5 4 0;pepperoni 4 2 0;hoagie 6 2 0;wing 14 12 2,Toss,145 McMurray Rd,Pittsburgh,40.3258603954,-80.0651954934,3.5,47,3.298
744,tE4H7SuEBCdF8O-BMAAB6g,0,1,1,1,1,0,0,0,1,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,pizza 7 8 1;crust 4 1 1,Papa John's Pizza,"4815 Centre Ave, Ste 4",Pittsburgh,40.4536377,-79.94698790000002,2.5,20,2.4
745,bOwvJUb8A9MekXsK_SrftQ,0,1,1,0,1,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,tiramisu,lettuce caesar noodle broccoli wing,shrimp fish marinara spaghetti tea coke patty cracker,pizza 13 7 2;food 5 1 0,Mineo's Pizza,2350 Noblestown Rd,Pittsburgh,40.4276163,-80.05550059999999,2.0,26,2.154
746,zJ9NdZoehzdURLEKUKcMIg,0,1,1,1,1,0,0,0,0,beer sausage bacon mozzarella gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,wine bbq,spaghetti caesar wing,shrimp fish marinara lettuce noodle tea broccoli coke patty cracker,pizza 16 10 4;food 6 2 2;cheese 4 3 3;sauce 2 6 3;service 1 3 3;crust 3 1 2;delivery 3 7 1;price 3 2 1,Pizza Romano,219 Atwood St,Pittsburgh,40.440648635900004,-79.9570777606,2.5,44,2.591
747,adJc9AzAa-kM7PJFulokQQ,0,0,1,0,1,0,0,0,1,beer wine bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage,spaghetti tea,shrimp fish marinara lettuce caesar noodle broccoli wing coke patty cracker,pizza 19 7 3;food 7 3 1;crust 3 4 0;delivery 2 4 0,Veltre's Pizza of White Oak,2812 State St,Pittsburgh,40.3525061,-79.82149809999999,4.0,32,4.031
748,cRx3YlYMEp42Dlo347vC1g,0,1,1,0,1,0,1,0,1,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,All Stop Deforest,4905 County Hwy V,Madison,43.249937,-89.374206,2.5,8,2.5
749,mnqGWXdqBq73_exmNOEkwQ,0,0,0,0,0,0,0,0,0,beer wine sausage bacon mozzarella gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,bbq,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,Pizza Hut,1694 W Market St,Cleveland,41.10958170000001,-81.57033249999998,2.5,7,2.857
750,KW5qy8mKBpgd2xL_5w7Mzg,0,0,1,1,1,0,1,0,1,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,lettuce tea wing,shrimp fish marinara spaghetti caesar noodle broccoli coke patty cracker,pizza 9 5 1;food 4 0 2;cheese 4 0 3;service 4 1 1;delivery 2 5 1,Topper's Pizza,4128 E Washington Ave,Madison,43.1254222,-89.312196,2.0,24,2.125
751,gu_yLQWygwzkwBOCpSj-Kg,0,1,0,0,0,1,1,0,0,beer wine sausage mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,bacon,marinara broccoli wing,shrimp fish spaghetti lettuce caesar noodle tea coke patty cracker,pizza 14 8 1;cheese 3 3 0;sauce 7 3 0;delivery 6 8 0;garlic 3 4 0,Azimers Pizza Place,346 Atwood St,Pittsburgh,40.43855679999999,-79.9547478,4.0,25,4.08
752,0PtNw7RgF4JFcPyP-LqZ_Q,0,1,1,0,0,0,0,0,0,beer wine mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette salami jam pistachio sangria pudding dumpling bourbon,sausage bacon tiramisu strawberry espresso,shrimp spaghetti caesar wing,fish marinara lettuce noodle tea broccoli coke patty cracker,pizza 19 7 3;food 8 6 0;sauce 9 2 0;salad 3 3 1;chicken 2 4 2;menu 3 3 0;delivery 11 7 1;pie 4 4 1;breakfast 5 4 0,Joe & Pie - Edgewood,1621 S Braddock Ave,Pittsburgh,40.4268938,-79.8878163,3.5,48,3.604
753,2To5KDQepjSUpdA5oPPRog,1,1,1,1,1,0,0,1,1,wine bbq gelato cocktail pesto margherita arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer sausage bacon mozzarella chocolate crunchy,lettuce,shrimp fish marinara spaghetti caesar noodle tea broccoli wing coke patty cracker,pizza 19 6 2;beer 6 1 1;cream 5 2 0;ice 6 2 0,Cestone's Pizza,200 Virginia Ave,Pittsburgh,40.4308155,-80.0095718,4.0,30,4.033
754,7To80B4ReDvRewEmLhUrtw,0,0,0,0,0,0,1,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,pizza 7 0 0,Bada Boom Mentor,8026 Broadmoor Rd,Cleveland,41.6522232398,-81.3770552509,5.0,8,4.875
755,_TXitYmnPDmZCWOPFl799Q,0,0,0,0,0,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,margherita,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,pizza 4 2 0,Romeo's Pizza,3768 Rocky River Dr,Cleveland,41.451175,-81.818134,3.0,6,3.0
756,veU3mhOn8kF87VfE_JvKlg,0,0,1,1,1,0,0,0,0,beer wine bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,pizza 5 4 0,Grandslam Pizza,417 Old Abers Creek Rd,Pittsburgh,40.465920200000006,-79.7053832,3.0,11,2.909
757,dt09TJuvnZR6dRd30CKNaA,0,0,1,1,0,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,,Marco's Pizza,6287 Pearl Rd,Cleveland,41.389054,-81.76225059999999,2.5,7,2.571
758,F32TBGo4dVLYxsgllAUQ3w,0,0,1,0,1,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,Speedies Pizza,514 Route 30,Pittsburgh,40.4507441,-80.2507653,3.0,4,3.0
759,MuGSFckqsMI7mSZwTvsHhg,1,1,1,0,1,1,1,0,1,gelato cocktail margherita chocolate crunchy arugula artichoke margarita prosciutto cider donut ale cannoli cauliflower hummus cooky vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer wine sausage bacon mozzarella bbq pesto tiramisu carbonara,marinara spaghetti lettuce caesar wing,shrimp fish noodle tea broccoli coke patty cracker,pizza 19 6 1;food 7 4 1;cheese 6 4 0;sauce 4 4 0;service 9 4 2;restaurant 6 2 1;crust 4 3 2;chicken 3 4 1;menu 3 2 1;delivery 2 4 2;staff 5 2 1;pasta 6 1 0;garlic 4 2 0,Papino's Italian Restaurant,6601 Traveler Trl,Madison,43.2133742,-89.34582359999997,3.5,41,3.341
760,laERkVWfXVeQcjMSNe65SA,1,1,0,0,1,0,0,0,1,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,tea,shrimp fish marinara spaghetti lettuce caesar noodle broccoli wing coke patty cracker,,The Double U,620 University Ave,Madison,43.0734004,-89.39679620000003,2.5,23,2.696
761,X3-dI5LGMdv6EQ8OLoOU9w,0,1,0,0,0,0,0,0,0,beer wine mozzarella bbq gelato cocktail pesto margherita crunchy arugula artichoke margarita prosciutto tiramisu cider ale cannoli cauliflower hummus carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage bacon chocolate donut cooky,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,pizza 5 1 2,Casey's,2100 E University Ave,Urbana-Champaign,40.115663,-88.182324,2.0,11,2.182
762,SV8y4bp5HmgURzvUC2Rs9w,0,1,1,1,1,0,1,0,1,beer wine mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage bacon,marinara spaghetti noodle broccoli wing,shrimp fish lettuce caesar tea coke patty cracker,pizza 36 12 5;food 11 8 3;cheese 5 4 1;sauce 7 4 1;service 14 4 9;restaurant 1 5 0;chicken 6 3 0;delivery 11 11 1;staff 2 4 0;flavor 4 2 0;pie 5 1 0;wing 5 3 0,Pizza Palermo,"5440 Centre Ave, Ste 3",Pittsburgh,40.4563596,-79.9366429,3.0,69,3.072
763,Een2yret0IwJUpHLwcxtRg,0,1,1,1,1,0,1,0,1,beer bacon bbq gelato cocktail pesto margherita chocolate crunchy arugula margarita cider ale cauliflower hummus cooky carbonara strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,wine sausage mozzarella artichoke prosciutto tiramisu donut cannoli vinaigrette,fish marinara caesar broccoli,shrimp spaghetti lettuce noodle tea wing coke patty cracker,pizza 24 10 0;food 27 7 0;cheese 7 3 0;sauce 11 4 0;service 8 3 0;salad 9 5 0;restaurant 8 4 0;crust 7 2 0;menu 5 8 0;staff 9 1 0;price 4 2 0;meal 5 2 0;flavor 7 0 0;sandwich 5 4 0;lunch 6 6 0;pepperoni 5 4 0;meatball 5 2 0;sausage 2 3 1;pepper 13 4 1;soup 10 3 0;building 5 2 1,Arancini House,615 Washington Rd,Pittsburgh,40.3824016,-80.04374399999998,4.5,84,4.714
764,QtRgDAK6k0JELN2_hi0ayw,0,0,1,1,0,0,0,0,0,beer wine bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage artichoke,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,pizza 9 2 0,Papa Murphy's,"114 North Vine Street, Suite C",Urbana-Champaign,40.1134464,-88.2030631,3.5,13,3.308
765,XS54LVTjWD356RK0b4NzKg,0,0,1,1,1,0,0,0,0,beer wine sausage bacon bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,mozzarella hummus,marinara wing,shrimp fish spaghetti lettuce caesar noodle tea broccoli coke patty cracker,pizza 9 1 0,East Coast Pizza,4889 Turney Rd,Cleveland,41.4275902,-81.6132768,3.5,11,3.455
766,Lrn9Yk5dmLrYJMVvQT_CHw,0,1,1,1,1,0,1,0,0,wine bacon mozzarella bbq gelato cocktail margherita chocolate crunchy artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry jam pistachio sangria espresso pudding dumpling bourbon,beer sausage pesto arugula salami,marinara spaghetti noodle cracker,shrimp fish lettuce caesar tea broccoli wing coke patty,pizza 7 3 0,Strada,800 Langdon St,Madison,43.0762598,-89.4000038,3.5,12,3.417
767,1m4zUU1cioq1tKLiLvlDgA,0,1,1,1,1,0,0,0,0,beer wine bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,pizza 4 2 1,Rob's Pizza,4562 William Penn Hwy,Pittsburgh,40.426202,-79.671088,4.0,7,3.857
768,GnFvPN1sCMbho2ItzuPemw,0,1,1,1,1,0,0,0,1,beer wine mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage bacon,wing coke,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli patty cracker,pizza 9 13 3;food 6 5 3;service 3 5 5;delivery 0 12 1;location 3 1 2,Domino's Pizza,1001 E Carson St,Pittsburgh,40.4286815,-79.9946531,2.0,37,2.027
769,vJOwJQF4sDqBbecUK4cVRg,0,0,1,0,1,0,0,0,0,beer wine sausage bacon bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,mozzarella cauliflower,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,,Kinneret Kosher Pizza Restaurant,1869 S Taylor Rd,Cleveland,41.5087081,-81.5555077,4.0,4,3.75
770,i8RjMsoLoi8kJwWKhFeOIQ,0,1,1,1,1,0,0,1,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,marinara wing coke,shrimp fish spaghetti lettuce caesar noodle tea broccoli patty cracker,pizza 15 11 1;food 5 2 1;cheese 5 1 0;sauce 6 2 1;crust 7 6 0;garlic 4 2 0;style 3 5 1,Mama Lucia Pizza,"11978 Perry Hwy, Ste 408",Pittsburgh,40.6325849324,-80.0583150361,3.5,33,3.394
771,5OV1bavavdsYyfeBRNiOeA,1,1,1,1,1,1,1,0,1,bbq gelato cider donut ale hummus salami jam espresso pudding dumpling bourbon,beer wine sausage bacon mozzarella cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cannoli cauliflower cooky carbonara vinaigrette strawberry pistachio sangria,shrimp fish spaghetti lettuce caesar noodle tea broccoli cracker,marinara wing coke patty,pizza 14 9 0;food 29 11 5;cheese 16 6 1;sauce 14 3 1;service 28 8 0;salad 14 9 2;restaurant 10 9 1;chicken 4 5 2;menu 8 9 2;staff 11 5 0;price 14 7 2;bread 12 7 2;dinner 9 10 0;meal 11 7 1;pasta 16 11 2;server 9 6 0;flavor 7 5 1;sandwich 5 7 0;lunch 11 5 0;meatball 7 4 0;wine 13 3 1;sausage 0 7 0;meat 3 4 0;tomato 4 1 2;mushroom 4 4 0;dessert 9 12 0;soup 5 6 0;parking 5 5 0;entree 1 5 0;oil 6 6 0;cream 3 4 0;parmesan 3 3 3;chef 2 4 0;pork 3 3 0;spaghetti 3 3 1;gnocchi 8 4 1;dressing 5 1 1;olive 2 3 1,Osteria 2350,2350 Railroad St,Pittsburgh,40.4545236189,-79.9825752939,3.5,95,3.432
772,EOo2My0Wt-h942RbNRzEFQ,0,0,1,0,1,0,0,0,0,beer wine sausage bacon bbq gelato cocktail pesto margherita chocolate arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,mozzarella crunchy,lettuce tea wing,shrimp fish marinara spaghetti caesar noodle broccoli coke patty cracker,pizza 7 5 1,The Pizza Company,3502 Main St,Pittsburgh,40.3857336,-79.9033037,3.5,18,3.333
773,1POxn1NDKlH7kvWQqmP6Yw,1,1,0,0,0,0,0,0,1,wine bacon mozzarella bbq gelato cocktail pesto margherita chocolate arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer sausage crunchy,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,pizza 9 5 0;crust 4 2 0,Crust Almighty,46 S 27th St,Pittsburgh,40.4255694465,-79.9679099768,4.0,15,4.2
774,fxZOOJtT6Zau7Asmppigkg,0,0,1,1,1,0,0,0,0,beer wine bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage bacon mozzarella,fish marinara lettuce broccoli wing,shrimp spaghetti caesar noodle tea coke patty cracker,pizza 9 9 2;food 8 7 4;cheese 3 1 2;sauce 4 2 1;service 5 0 1;chicken 5 1 1;delivery 3 3 2,Potenza Pizza and Pasta,4709 Centre Ave,Pittsburgh,40.452781,-79.9493698,3.0,37,3.081
775,XvyC03LtX2KPF1Thoa1HQA,0,0,1,0,1,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,,Stello's Pizzeria,3 Creighton Russellton Rd,Pittsburgh,40.61711,-79.83275400000002,4.5,7,4.286
776,osaAof7PCiXg6GRdUjL6mQ,0,1,1,1,1,1,1,1,1,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso dumpling bourbon,crunchy hummus pudding,lettuce tea coke,shrimp fish marinara spaghetti caesar noodle broccoli wing patty cracker,food 113 18 4;sauce 22 21 2;service 37 2 2;salad 19 17 0;restaurant 17 10 0;chicken 21 18 0;menu 12 10 1;staff 32 1 1;price 24 10 0;bread 4 6 0;meal 14 7 0;server 4 2 1;flavor 9 7 1;sandwich 13 7 1;lunch 16 11 1;pie 4 1 1;location 4 4 1;garlic 11 10 1;meat 10 3 0;tomato 4 2 0;soup 2 3 1;fan 6 3 1;entree 6 3 0;spinach 3 4 0;beef 3 7 0;takeout 2 5 0;dressing 7 2 0,Sittoo's Pita & Salads,5870 Ridge Rd,Cleveland,41.402938,-81.73499790000002,4.5,191,4.508
777,pzLXZ0qeiRilQ3vM-gS1wg,1,1,1,1,1,1,0,1,1,gelato pesto margherita crunchy arugula artichoke margarita prosciutto cider donut cannoli cauliflower hummus cooky carbonara strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,beer wine sausage bacon mozzarella bbq cocktail chocolate tiramisu ale vinaigrette,shrimp fish marinara spaghetti lettuce noodle,caesar tea broccoli wing coke patty cracker,pizza 4 5 1;food 22 12 3;cheese 7 2 0;sauce 10 6 0;service 11 15 4;salad 5 4 1;restaurant 10 10 3;chicken 3 4 0;beer 3 2 1;menu 2 6 2;price 5 4 0;bread 7 8 0;dinner 6 10 0;meal 6 4 0;pasta 5 7 0;server 7 5 4;flavor 3 4 1;waitress 5 6 1;wine 3 4 1;garlic 2 3 1;appetizer 4 2 0;bartender 5 4 1;water 4 1 2;fish 5 2 0;beef 1 5 0;spaghetti 4 4 0;lasagna 4 3 0;ravioli 2 4 0,Avantis Italian Restaurant & Pub,"119 S Main St, Ste 1",Madison,42.9897251,-89.5332131,3.0,66,2.939
778,WKlMFUCGI7dCysGkFLWvaQ,1,1,0,1,1,1,0,1,1,bbq margherita margarita cider donut ale hummus cooky carbonara strawberry jam sangria dumpling,beer wine sausage bacon mozzarella gelato cocktail pesto chocolate crunchy arugula artichoke prosciutto tiramisu cannoli cauliflower vinaigrette salami pistachio espresso pudding bourbon,shrimp fish marinara spaghetti lettuce caesar noodle tea coke patty,broccoli wing cracker,food 58 22 8;cheese 17 9 0;sauce 24 12 1;service 43 16 3;salad 14 13 1;restaurant 35 12 3;menu 21 20 6;staff 10 2 0;price 7 9 0;bread 18 6 3;dinner 27 21 2;meal 34 11 2;pasta 29 26 2;server 18 6 3;flavor 17 10 0;meatball 6 3 0;waitress 7 5 0;wine 23 13 4;sausage 7 4 1;meat 4 1 1;tomato 15 4 0;appetizer 16 17 1;mushroom 7 2 0;pepper 7 7 1;dessert 13 14 3;soup 4 4 0;bartender 5 2 0;mozzarella 47 22 4;water 3 6 0;potato 3 4 0;waiter 12 8 1;entree 8 3 1;oil 10 9 1;cream 7 5 1;shrimp 3 4 1;fish 6 2 2;parmesan 3 3 0;egg 4 0 2;brunch 7 3 0;ice 3 3 0;chef 2 5 0;cake 1 5 0;pork 3 3 0;cocktail 11 5 0;gnocchi 25 18 3;butter 5 3 0;salt 10 3 1;tiramisu 2 6 1;cooking 6 1 0;olive 10 9 2,Stagioni,2104 E Carson St,Pittsburgh,40.4282783,-79.9760162,4.0,158,4.196
779,AzQHjhUMimIrFVCGgy1QaQ,0,1,1,1,1,0,0,0,0,beer wine bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,sausage,wing,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli coke patty cracker,pizza 12 5 2;service 4 2 1;delivery 1 7 0,Donatos Pizza,3890 Medina Rd,Cleveland,41.1353548,-81.63784229999997,3.0,23,3.087
780,lmrk1uiUF2XpGIOMoSpcsA,0,0,0,1,0,0,0,0,0,beer wine sausage bacon mozzarella bbq gelato cocktail pesto margherita chocolate crunchy arugula artichoke margarita prosciutto tiramisu cider donut ale cannoli cauliflower hummus cooky carbonara vinaigrette strawberry salami jam pistachio sangria espresso pudding dumpling bourbon,,,shrimp fish marinara spaghetti lettuce caesar noodle tea broccoli wing coke patty cracker,pizza 5 1 0,Marco's Pizza,12513 Pearl Rd,Cleveland,41.3217763,-81.83559090000001,3.0,6,3.167
