,business_id,Alcohol,BikeParking,GoodForKids,NoiseLevel,RestaurantsGoodForGroups,RestaurantsReservations,WiFi,RestaurantsDelivery,BusinessParking,Add,Keep,Fix,Avoid,Positive_Negative_Percentage,name,address,city,latitude,longitude,stars,Review_Num,Average_Review_Star_Rating
881,76alt0vW6JuiKhVxAcoOTw,0,0,1,0,1,0,0,0,0,beer pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,[],Pizza Hut,24 Munroe Falls Ave,Cleveland,41.139700906,-81.44008263949999,2.0,4,2.0
882,7HQJ8q9_p9OR3XLPBH1NGQ,0,0,1,1,0,0,0,1,0,beer meatball wine sausage dessert bacon mozzarella gluten parmesan lasagna gelato cocktail gnocchi pesto margherita ricotta margarita tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni pepper spinach rib honey,caesar,mushroom shrimp spaghetti lettuce noodle broccoli seasoning ketchup patty cracker crouton fryer,['pizza 3 2 2'],Little Caesars Pizza,1011 Plesant Valley Rd,Cleveland,41.3593115,-81.6862887,2.5,8,2.625
883,4cHJ1PfvCOsXRHuhzOlnLw,0,0,1,0,1,0,0,0,0,beer meatball wine dessert mozzarella parmesan lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper bacon gluten spinach rib,mushroom noodle,shrimp spaghetti lettuce caesar broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 11 2 2', 'food 8 1 1', 'service 2 1 4', 'delivery 5 5 0', 'ice 6 4 5']",Genoa Pizza & Pasta,214 Moon Clinton Rd,Pittsburgh,40.5130745,-80.2238991,3.0,25,3.0
884,u40rP9Fk4KWSluX9mDWiWw,1,0,0,0,0,1,1,0,1,meatball dessert bacon gluten parmesan spinach gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,beer pepperoni wine sausage pepper mozzarella lasagna rib,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['food 3 2 1', 'ice 5 1 0']",The Brick Oven,13373 Smith Rd,Cleveland,41.3754326,-81.79115340000001,3.5,7,3.286
885,wsHuESTgmZfmI5YMXAMEhA,1,1,1,1,1,1,0,0,1,dessert bacon mozzarella gluten spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon,beer pepperoni meatball wine sausage pepper parmesan rib peach,mushroom spaghetti lettuce,shrimp caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 21 4 0', 'food 6 0 0', 'sauce 9 1 0', 'service 7 0 1', 'salad 4 2 0', 'ice 9 2 2']",Augie's Pizza,5210 Chillicothe Rd,Cleveland,41.430582,-81.3388334,4.0,33,4.212
886,VXKIx4WUGw3jNad0BOcFYQ,0,0,1,1,1,0,0,0,1,beer wine gluten spinach lasagna gelato cocktail gnocchi pesto margherita margarita honey tiramisu cider zucchini balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni meatball sausage pepper dessert bacon mozzarella parmesan ricotta rib donut,mushroom shrimp spaghetti,lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 24 9 7', 'food 10 4 5', 'cheese 6 5 1', 'sauce 9 0 1', 'service 4 1 2', 'salad 4 3 0', 'staff 7 0 0', 'price 2 3 2', 'pepper 2 4 0', 'kitchen 1 3 2', 'hoagie 8 4 0', 'egg 4 2 0', 'ice 13 3 4', 'eggplant 4 2 0', 'rib 0 0 6', 'wing 3 2 1']",DeMore's Pizzeria,1256 Evergreen Ave,Pittsburgh,40.4949342,-79.97584040000002,3.5,45,3.267
887,cJREFoHP-dAYmwDzfWOHbA,1,1,1,1,1,0,1,0,1,meatball wine bacon spinach lasagna gelato cocktail gnocchi pesto margherita margarita tiramisu cider donut turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,beer pepperoni sausage pepper dessert mozzarella gluten parmesan ricotta rib honey zucchini balsamic,mushroom spaghetti lettuce,shrimp caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 24 4 4', 'food 7 3 0', 'cheese 6 0 0', 'service 6 4 6', 'restaurant 5 1 1', 'beer 11 2 0', 'menu 3 2 1', 'staff 6 0 2', 'lunch 5 3 1', 'manager 1 1 4', 'hoagie 5 0 1', 'fish 3 3 0', 'ice 17 6 6', 'wing 8 1 1']",Italian Village Pizza,979 Freeport Rd,Pittsburgh,40.48813,-79.886946,3.5,48,3.25
888,JY8ZWHSaky409ORBUUyCXA,0,0,1,1,0,0,1,1,1,beer meatball wine dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper,mushroom,shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,[],Lorenzo's,1410 Mount Royal Blvd,Pittsburgh,40.52214220000001,-79.9596834,4.0,5,4.2
889,mUONuCWBKukMO2uyVxLY5Q,1,1,1,1,1,1,0,1,1,pepperoni meatball wine gluten parmesan lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider donut balsamic cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding bourbon peach,beer sausage pepper dessert bacon mozzarella spinach rib zucchini turkey dumpling,mushroom shrimp lettuce,spaghetti caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 6 1 1', 'food 16 2 1', 'service 12 0 1', 'salad 5 3 0', 'restaurant 5 3 2', 'chicken 4 2 0', 'price 8 0 0', 'dinner 4 4 0', 'meal 8 0 0', 'waitress 4 2 1', 'ice 18 1 1']",K-Vay's Restaurant,2271 Mars Hill Rd,Pittsburgh,40.270454,-79.743748,3.5,26,3.654
890,rwKqYbWkseELVVSAZ3ogpA,1,0,1,1,1,0,0,0,1,beer bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni meatball wine sausage pepper dessert zucchini,mushroom fryer,shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton,"['pizza 18 4 3', 'food 12 1 0', 'ice 11 1 1', 'wing 5 1 2']",Dom's Pizzeria,502 Cavitt Ave,Pittsburgh,40.3859453,-79.75962740000001,4.0,32,3.875
891,Zz2AwpjN3HA1-L_XUC5R9g,1,1,1,1,1,0,0,1,1,bacon gluten parmesan lasagna gelato gnocchi tiramisu zucchini donut balsamic turkey cannoli cauliflower hummus carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon,beer pepperoni meatball wine sausage pepper dessert mozzarella spinach cocktail pesto margherita ricotta rib margarita honey cider cooky savory peach,mushroom lettuce caesar broccoli,shrimp spaghetti noodle seasoning ketchup patty cracker crouton fryer,"['pizza 103 10 5', 'food 24 12 3', 'cheese 15 3 1', 'sauce 18 3 2', 'service 27 2 2', 'salad 9 9 1', 'restaurant 15 4 3', 'crust 34 11 5', 'beer 21 10 1', 'menu 7 7 3', 'staff 16 2 1', 'price 18 6 0', 'bread 18 6 1', 'dinner 5 5 2', 'meal 5 1 0', 'server 8 1 1', 'flavor 18 6 2', 'sandwich 6 3 0', 'pie 17 10 2', 'pepperoni 5 7 0', 'meatball 8 3 0', 'wine 3 5 0', 'sausage 9 2 1', 'meat 10 4 1', 'appetizer 6 2 0', 'style 6 3 0', 'mushroom 7 3 1', 'pepper 10 7 1', 'dough 26 11 2', 'fan 18 2 0', 'oil 3 4 0', 'cream 5 2 0', 'serve 16 3 1', 'egg 2 4 0', 'ice 66 10 2', 'salt 3 4 0', 'ale 6 3 0', 'fee 11 2 0', 'cookie 2 4 0', 'wing 2 4 0', 'topping 18 7 3', 'pea 9 3 1']",Driftwood Oven,3615 Butler St,Pittsburgh,40.4658865,-79.9652774,4.5,133,4.489
892,SgwMaS67XFl8OWgm_Rkyzg,0,0,1,0,0,0,0,0,0,beer meatball wine dessert mozzarella spinach lasagna gelato cocktail gnocchi margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper bacon gluten parmesan pesto,caesar,mushroom shrimp spaghetti lettuce noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 9 1 1', 'sauce 8 1 0', 'ice 4 2 0']",Romeo's Pizza,548 Miner Rd,Cleveland,41.5527419,-81.4579895,4.0,13,4.231
893,sCGsLgDuxgnR0I8lJRp5mg,0,0,1,1,1,1,0,0,0,beer pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,[],Domino's Pizza,15410 W High St,Cleveland,41.464473100000006,-81.09197540000002,2.5,4,3.25
894,G-u14MaU6ymd0gZoNX3mAQ,0,1,0,0,1,0,0,0,0,beer pepperoni sausage pepper dessert bacon mozzarella gluten parmesan lasagna gelato gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling peach,meatball wine spinach cocktail cooky bourbon,shrimp spaghetti,mushroom lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,[],Coda,2247 Professor Ave,Cleveland,41.4816154,-81.6863595,4.0,10,4.2
895,iVijDgb-EHrG7oXsyT0mCQ,0,0,1,0,0,0,0,0,0,beer meatball wine bacon gluten parmesan lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper dessert mozzarella spinach rib,mushroom spaghetti,shrimp lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 13 3 1', 'food 6 3 0', 'salad 5 1 2', 'ice 6 3 1']",Antonio's Pizzeria Loschiavo,"1100 W Royalton Rd, Ste J",Cleveland,41.314785,-81.686714,2.5,19,2.842
896,Srl3TFbOAfa-9_1m_wK6xQ,0,1,1,0,1,0,0,0,1,beer wine dessert gluten lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider donut turkey cannoli cauliflower hummus cooky savory carbonara truffle peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni meatball sausage pepper bacon mozzarella parmesan spinach rib zucchini balsamic cheddar,lettuce caesar broccoli seasoning,mushroom shrimp spaghetti noodle ketchup patty cracker crouton fryer,"['pizza 21 4 2', 'food 9 1 1', 'cheese 5 3 0', 'sauce 5 5 1', 'salad 7 2 1', 'crust 4 4 0', 'delivery 4 5 0', 'price 5 3 0', 'bread 7 1 1', 'flavor 4 2 0', 'garlic 3 1 2', 'meat 4 2 0', 'hoagie 8 0 2', 'ice 11 4 0', 'wing 10 0 0']",Nobby's Pizzeria,373 Vanadium Rd,Pittsburgh,40.369034,-80.0851376,4.5,35,4.257
897,O3xV-JbpJKpZOi_3SHxNrg,0,0,1,0,0,0,0,0,0,beer pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,rib,caesar,mushroom shrimp spaghetti lettuce noodle broccoli seasoning ketchup patty cracker crouton fryer,[],Georgio's,2816 N Ridge Rd,Cleveland,41.7662672709,-81.1801421774,3.5,5,3.0
898,3R28YY7Jw_EJs0-X8qDArw,1,1,1,1,0,0,1,0,1,beer meatball wine sausage dessert bacon gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta honey tiramisu cider zucchini donut balsamic cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni pepper mozzarella rib margarita turkey,lettuce seasoning,mushroom shrimp spaghetti caesar noodle broccoli ketchup patty cracker crouton fryer,"['pizza 29 3 2', 'cheese 3 3 1', 'sauce 5 1 1', 'service 3 3 0', 'crust 7 2 0', 'delivery 4 4 2', 'price 5 2 0', 'hoagie 6 1 1', 'ice 12 7 0', 'wing 6 0 0', 'topping 4 2 0']",Ardolino's Pizza,1141 Boyce Rd,Pittsburgh,40.31788529999999,-80.10972779999999,4.0,37,4.027
899,_NzimzgKxXdfnCv9skj71A,0,1,1,1,1,0,0,0,1,beer meatball wine dessert bacon mozzarella gluten lasagna gelato cocktail gnocchi pesto ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper parmesan spinach margherita rib,mushroom lettuce patty,shrimp spaghetti caesar noodle broccoli seasoning ketchup cracker crouton fryer,"['pizza 18 7 6', 'food 3 1 5', 'sauce 4 1 5', 'service 3 1 6', 'crust 3 2 1', 'delivery 3 6 2', 'bread 0 3 3', 'pepperoni 3 4 1', 'location 2 6 3', 'manager 1 1 4', 'pepper 3 5 2', 'ice 7 0 7', 'rib 0 0 6', 'topping 1 2 3']",Donatos Pizza,18100 Detroit Ave,Cleveland,41.4844117,-81.82312840000002,2.5,37,2.27
900,OohsWZ3A0bo8y6N6vi6ePA,0,0,1,1,1,0,0,0,1,beer meatball wine dessert mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper bacon rib,mushroom,shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 11 4 2', 'ice 6 3 0']",Anthony's Pizza,1820 Brownsville Rd,Pittsburgh,40.396569,-79.987812,3.0,19,3.211
901,50vHYiIFknliNBn51O7Gjg,0,1,1,1,1,0,1,0,1,beer wine dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni meatball sausage pepper ricotta,seasoning,mushroom shrimp spaghetti lettuce caesar noodle broccoli ketchup patty cracker crouton fryer,"['pizza 22 1 0', 'cheese 4 3 0', 'pepperoni 4 2 1', 'pepper 4 2 1', 'ice 9 1 0']",Rocco's Pizza,973 Graham Rd,Cleveland,41.1637395,-81.4782584,4.0,24,4.083
902,pctgz0-aQh6fdUF-vKaChA,0,0,1,0,0,0,0,0,0,beer meatball wine sausage dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni pepper rib,mushroom,shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,['pizza 9 0 0'],Franco's Pizza,138 Unity Center Rd,Pittsburgh,40.4905628,-79.7838535,3.5,11,3.455
903,ngqQHvtrT8QxGF3e6yrmeg,1,0,1,1,1,1,1,1,0,pepperoni meatball wine sausage pepper dessert mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,beer bacon rib,mushroom shrimp fryer,spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton,['ice 3 3 0'],Stagecoach At Gordyville,2203 County Rd 3000 N,Urbana-Champaign,40.312407,-88.039695,3.0,9,3.222
904,Hzp7oS3dhpFNNBd8yDmqeA,0,0,0,0,0,0,0,0,0,beer pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,[],Italian Village Pizza,412 Richland Ave,Pittsburgh,40.350110797,-79.8938874712,3.5,3,3.333
905,-xFlLT2fV_8ogoFxIm4Fhg,0,0,1,0,1,0,0,1,0,beer pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,,caesar,mushroom shrimp spaghetti lettuce noodle broccoli seasoning ketchup patty cracker crouton fryer,[],Little Caesar's Pizza,1479 Mentor Ave,Cleveland,41.7001227,-81.27461690000001,3.5,3,3.667
906,de2E6-wKURd0RLJaq8mrTg,0,1,1,1,0,0,1,0,1,beer meatball wine dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper rib,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 6 1 2', 'food 9 1 2', 'chicken 4 2 0', 'ice 4 4 0', 'rib 1 2 5']",Happy's Pizza,15020 Puritas Ave,Cleveland,41.4345741272,-81.8018722534,2.5,19,2.368
907,WFIROcsePryGgQY_nqDUQQ,0,1,1,1,0,0,0,0,0,beer pepperoni meatball wine sausage dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepper,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,[],Teresa's Pizza,23018 Emery Rd,Cleveland,41.434791,-81.51626800000003,2.0,5,2.2
908,KJKHHGpvSjtuFt1YcpUHug,0,0,0,0,0,0,0,0,0,beer pepperoni meatball wine sausage pepper dessert bacon mozzarella parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,gluten,seasoning,mushroom shrimp spaghetti lettuce caesar noodle broccoli ketchup patty cracker crouton fryer,['pizza 5 1 0'],Jet's Pizza,7878 Broadview Rd,Cleveland,41.3511251591,-81.68553856310001,4.0,6,4.167
909,zgSu213z4MCkPhSqUMfSaQ,0,0,0,0,0,0,0,0,0,beer meatball wine dessert mozzarella gluten parmesan lasagna gelato cocktail gnocchi margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper bacon spinach pesto rib chipotle,lettuce seasoning,mushroom shrimp spaghetti caesar noodle broccoli ketchup patty cracker crouton fryer,[],Pie-O-Mine&Greens,7725 W Ridgewood Dr,Cleveland,41.38353529999999,-81.73925009999998,4.0,4,3.75
910,0jWLnNwoa95RySh-ESksew,0,0,0,0,0,0,0,0,0,beer pepperoni meatball pepper bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso dumpling bourbon peach,wine sausage dessert rib pudding,noodle seasoning,mushroom shrimp spaghetti lettuce caesar broccoli ketchup patty cracker crouton fryer,"['food 3 3 0', 'pie 4 4 0']",Bubba's,9526 SR30,Pittsburgh,40.3234793,-79.7004668,4.0,12,4.167
911,jnxt9D-rkZ3j2Qg4Afux3w,0,1,1,1,0,0,0,0,1,beer meatball wine dessert bacon mozzarella gluten lasagna gelato cocktail gnocchi pesto margherita ricotta margarita tiramisu cider zucchini donut balsamic turkey cannoli cauliflower cooky savory truffle peanut sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper parmesan spinach rib honey hummus carbonara cheddar grape,mushroom lettuce caesar noodle ketchup patty,shrimp spaghetti broccoli seasoning cracker crouton fryer,"['pizza 19 9 8', 'food 5 6 8', 'cheese 4 0 3', 'sauce 6 2 2', 'service 3 1 7', 'salad 3 4 1', 'crust 6 2 0', 'chicken 8 1 0', 'menu 6 1 0', 'delivery 5 6 3', 'price 2 4 0', 'bread 4 1 2', 'flavor 4 1 1', 'pie 4 3 1', 'egg 4 0 2', 'ice 10 5 10', 'rib 0 0 6', 'wing 4 3 1', 'topping 3 3 0']",Ephesus Mediterranean Kitchen,"50 Freeport Rd, Ste 300",Pittsburgh,40.4914689118,-79.907945881,3.0,50,2.84
912,27m3lsK3LpZm5XeGM4oVNw,1,0,1,1,1,0,1,1,1,meatball wine sausage dessert bacon gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,beer pepperoni pepper mozzarella,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 12 3 0', 'food 5 1 1', 'ice 6 1 2']",Salvatore's Pizza House,612 Penn Ave,Pittsburgh,40.4435611989,-79.88556472890001,4.0,19,3.842
913,nkTKlVAdh7DhFJMFvQiAXQ,1,1,0,1,1,0,1,1,1,meatball wine sausage dessert mozzarella gluten lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,beer pepperoni pepper bacon parmesan spinach rib turkey,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 5 4 6', 'food 8 5 5', 'cheese 9 1 1', 'service 4 0 2', 'restaurant 3 2 1', 'beer 12 7 2', 'staff 8 0 0', 'price 6 2 1', 'bread 3 4 1', 'sandwich 21 7 3', 'location 4 3 0', 'meat 8 1 0', 'bartender 3 0 3', 'ice 15 3 5', 'rib 4 3 3', 'tea 4 2 0', 'fee 4 3 1']",Paninis Bar & Grill,840 Huron Rd E,Cleveland,41.4986069,-81.685637,3.5,59,3.576
914,mmTUGqCoZ28CAHNmY-ZTwg,0,0,1,1,1,0,0,0,0,beer meatball wine dessert bacon mozzarella gluten spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni sausage pepper parmesan rib,mushroom,shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,['pizza 4 1 1'],Papa John's Pizza,6058 Broadview Rd,Cleveland,41.3989662,-81.689723,2.0,7,2.143
915,ZL-4ejIO3DCgSsdRWwsX-A,0,1,1,1,1,0,1,0,1,beer wine gluten spinach gelato cocktail gnocchi pesto honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni meatball sausage pepper dessert bacon mozzarella parmesan lasagna margherita ricotta rib margarita cooky savory,mushroom caesar noodle broccoli,shrimp spaghetti lettuce seasoning ketchup patty cracker crouton fryer,"['pizza 82 8 5', 'food 9 4 2', 'cheese 12 8 1', 'sauce 13 2 2', 'service 15 2 0', 'salad 10 5 0', 'restaurant 4 3 0', 'crust 19 12 1', 'chicken 8 1 0', 'staff 13 4 1', 'price 10 5 0', 'dinner 2 4 1', 'meal 3 3 0', 'pasta 15 9 3', 'lunch 22 11 3', 'pie 8 11 3', 'pepperoni 4 4 0', 'meat 8 5 1', 'style 21 13 3', 'pepper 5 7 0', 'serve 7 0 0', 'parmesan 2 4 0', 'egg 5 1 0', 'ice 50 18 2', 'topping 5 4 0']",Vincenza's Pizza & Pasta,603 Prospect Ave E,Cleveland,41.4986245,-81.6887747,4.5,111,4.288
916,3vg-0VwYvK_rss-562_DiA,1,0,0,1,1,0,0,0,1,pepperoni meatball wine sausage pepper dessert bacon mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta rib margarita honey tiramisu cider zucchini donut balsamic turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,beer,,mushroom shrimp spaghetti lettuce caesar noodle broccoli seasoning ketchup patty cracker crouton fryer,[],The Dome,166 Currie Hall Pkwy,Cleveland,41.13514489999999,-81.3586148,2.0,4,2.0
917,tmFJQmfI5YQh-_RBRBhlzQ,0,0,1,1,1,0,0,0,0,beer wine dessert mozzarella gluten parmesan spinach lasagna gelato cocktail gnocchi pesto margherita ricotta margarita honey tiramisu cider zucchini donut turkey cannoli cauliflower hummus cooky savory carbonara truffle cheddar peanut grape sangria candy chipotle lemonade espresso pudding dumpling bourbon peach,pepperoni meatball sausage pepper bacon rib balsamic,mushroom caesar,shrimp spaghetti lettuce noodle broccoli seasoning ketchup patty cracker crouton fryer,"['pizza 21 6 2', 'food 10 1 1', 'crust 8 8 3', 'chicken 9 2 1', 'delivery 1 4 1', 'price 6 2 0', 'pepper 5 1 0', 'fan 3 1 2', 'ice 6 3 3', 'wing 4 2 1']",Upper Crust Pizza,26261 Lorain Rd,Cleveland,41.4192301598,-81.913497895,3.5,37,3.486
